student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation
GMC0001232,2022-06-20,Todjro Amavi,Bénin,62.88,,63,71,38,35.0,62.88,71.18,63,71,38,63,67.0,63
GMC0001233,2022-06-23,Agossa Têko,Bénin,100.0,84.0,100,81,57,47.0,100.0,80.56,100,81,57,84,52.0,84
GMC0001234,2022-06-21,Migan Komi,Bénin,23.41,,23,100,59,87.0,23.41,100.0,23,100,59,22,1.0,22
GMC0001235,2022-06-21,Yèkpè Akouvi,Bénin,54.59,,55,60,60,42.0,54.59,60.48,55,60,60,56,88.0,56
GMC0001236,2022-06-24,Ouattara Adama,Côte d'ivoire,42.49,,42,91,53,69.0,42.49,90.51,42,91,53,46,76.0,46
GMC0001237,2022-06-24,Nyemb Tchakounté,Cameroun,28.67,,29,1,79,36.0,28.67,1.0,29,1,79,73,7.0,73
GMC0001238,2022-06-21,Gervinho Song,Cameroun,78.01,44.0,78,68,51,72.0,78.01,67.83,78,68,51,44,71.0,44
GMC0001239,2022-06-23,Mboma Song,Cameroun,53.01,37.0,53,9,73,26.0,53.01,8.85,53,9,73,37,17.0,37
GMC0001240,2022-06-23,Diatta Oumar,Sénégal,80.06,,80,37,78,99.0,80.06,37.42,80,37,78,88,46.0,88
GMC0001241,2022-06-24,Diarra Mamadou,Côte d'ivoire,39.75,,40,43,20,88.0,39.75,42.73,40,43,20,23,79.0,23
GMC0001242,2022-06-20,Niang Ousmane,Sénégal,60.85,,61,50,53,44.0,60.85,50.42,61,50,53,80,8.0,80
GMC0001243,2022-06-24,Tiemoko Cisse,Côte d'ivoire,64.93,,65,63,29,41.0,64.93,63.17,65,63,29,40,81.0,40
GMC0001244,2022-06-22,Tchabi Kossi,Bénin,9.71,,10,6,39,25.0,9.71,5.69,10,6,39,14,65.0,14
GMC0001245,2022-06-24,Danhounsou Foli,Bénin,39.86,,40,44,1,52.0,39.86,44.01,40,44,1,8,28.0,8
GMC0001246,2022-06-24,Diallo Alpha,Côte d'ivoire,59.63,,60,43,46,31.0,59.63,43.33,60,43,46,99,,99
GMC0001247,2022-06-24,Pazan Sègbè,Bénin,1.0,,1,78,60,100.0,1.0,77.95,1,78,60,56,81.0,56
GMC0001248,2022-06-22,Houngbadji Komi,Bénin,27.19,,27,54,79,95.0,27.19,54.37,27,54,79,55,68.0,55
GMC0001249,2022-06-24,Camara Moussa,Sénégal,17.02,,17,94,77,34.0,17.02,94.39,17,94,77,11,57.0,11
GMC0001250,2022-06-22,Ben Hassine Hichem,Tunisie,51.26,,51,29,52,26.0,51.26,28.98,51,29,52,65,17.0,65
GMC0001251,2022-06-24,Kpinakin Akouvi,Bénin,100.0,,100,31,46,37.0,100.0,31.0,100,31,46,94,51.0,94
GMC0001252,2022-06-23,Onguene Ngando,Cameroun,64.45,,64,40,21,10.0,64.45,39.79,64,40,21,35,37.0,35
GMC0001253,2022-06-22,Douala Chedjou,Cameroun,21.83,,22,44,51,62.0,21.83,44.26,22,44,51,87,53.0,87
GMC0001254,2022-06-22,Slim Rached,Tunisie,45.62,,46,66,31,87.0,45.62,66.2,46,66,31,6,89.0,6
GMC0001255,2022-06-22,Jebali Hamadi,Tunisie,47.76,,48,31,11,97.0,47.76,31.02,48,31,11,15,49.0,15
GMC0001256,2022-06-20,Pongolle Siani,Cameroun,62.55,,63,65,66,66.0,62.55,65.34,63,65,66,27,56.0,27
GMC0001257,2022-06-23,Yèkpè Gbènè,Bénin,58.94,,59,31,91,65.0,58.94,31.28,59,31,91,1,40.0,1
GMC0001258,2022-06-22,Kouma Koffi,Bénin,28.08,,28,45,46,52.0,28.08,45.34,28,45,46,35,7.0,35
GMC0001259,2022-06-23,Coulibaly Souleymane,Côte d'ivoire,12.0,,12,40,20,91.0,12.0,40.3,12,40,20,4,9.0,4
GMC0001260,2022-06-21,Tchetche Nyom,Cameroun,63.62,,64,61,69,82.0,63.62,60.78,64,61,69,37,15.0,37
GMC0001261,2022-06-24,Diop Ndongo,Sénégal,72.31,,72,35,64,49.0,72.31,35.14,72,35,64,9,54.0,9
GMC0001262,2022-06-23,Chebbi Ahmed,Tunisie,34.46,,34,39,37,41.0,34.46,38.76,34,39,37,63,21.0,63
GMC0001263,2022-06-20,Kane Cheikh,Sénégal,48.03,,48,68,52,81.0,48.03,68.22,48,68,52,44,23.0,44
GMC0001264,2022-06-23,Foe Mvondo,Cameroun,46.06,,46,31,42,100.0,46.06,31.31,46,31,42,18,73.0,18
GMC0001265,2022-06-20,Agboyibor Komi,Bénin,54.75,,55,24,5,34.0,54.75,23.54,55,24,5,9,15.0,9
GMC0001266,2022-06-21,Traoré Mamadou,Côte d'ivoire,70.48,,70,17,34,45.0,70.48,16.59,70,17,34,2,48.0,2
GMC0001267,2022-06-22,Avlessi Komi,Bénin,33.16,,33,51,24,21.0,33.16,50.6,33,51,24,44,21.0,44
GMC0001268,2022-06-20,Atangana Tchuisseu,Cameroun,79.55,,80,84,33,83.0,79.55,84.4,80,84,33,78,98.0,78
GMC0001269,2022-06-21,Kallel Mohamed,Tunisie,12.22,,12,17,71,19.0,12.22,17.4,12,17,71,94,40.0,94
GMC0001270,2022-06-24,Monthe Foli,Bénin,14.05,,14,77,47,53.0,14.05,77.02,14,77,47,93,19.0,93
GMC0001271,2022-06-22,Ganda Têko,Bénin,92.69,,93,6,27,58.0,92.69,5.98,93,6,27,35,63.0,35
GMC0001272,2022-06-21,Kana Têko,Bénin,34.73,,35,64,82,70.0,34.73,64.17,35,64,82,89,40.0,89
GMC0001273,2022-06-20,Fofana Mahamadou,Côte d'ivoire,32.71,,33,83,19,46.0,32.71,83.2,33,83,19,78,5.0,78
GMC0001274,2022-06-22,Kong Ndong,Cameroun,36.27,86.0,36,59,80,15.0,36.27,59.17,36,59,80,86,3.0,86
GMC0001275,2022-06-22,Fall Aminata,Sénégal,67.67,,68,25,1,87.0,67.67,25.28,68,25,1,10,26.0,10
GMC0001276,2022-06-24,Coulibaly Cheick,Côte d'ivoire,27.68,,28,18,78,40.0,27.68,18.45,28,18,78,4,56.0,4
GMC0001277,2022-06-24,Bouhlel Mohamed,Tunisie,80.23,,80,42,40,67.0,80.23,41.96,80,42,40,17,17.0,17
GMC0001278,2022-06-20,Akpo Adjoavi,Bénin,63.49,97.0,63,41,63,6.0,63.49,40.79,63,41,63,97,30.0,97
GMC0001279,2022-06-23,Traoré Adama,Côte d'ivoire,38.14,,38,38,42,6.0,38.14,38.38,38,38,42,83,18.0,83
GMC0001280,2022-06-23,Diarra Mamadou,Côte d'ivoire,59.55,,60,64,68,32.0,59.55,64.19,60,64,68,27,33.0,27
GMC0001281,2022-06-24,Keita Cheick,Côte d'ivoire,44.72,,45,31,25,54.0,44.72,30.77,45,31,25,36,70.0,36
GMC0001282,2022-06-21,Diarra Lassana,Côte d'ivoire,41.05,,41,66,39,49.0,41.05,66.46,41,66,39,18,65.0,18
GMC0001283,2022-06-24,Ben Zekri Mohamed,Tunisie,74.0,,74,77,85,33.0,74.0,77.12,74,77,85,39,56.0,39
GMC0001284,2022-06-23,Ben Attia Mohamed,Tunisie,98.25,,98,75,49,45.0,98.25,75.0,98,75,49,60,2.0,60
GMC0001285,2022-06-24,Samba Abdoulaye,Sénégal,47.07,,47,47,30,62.0,47.07,47.08,47,47,30,25,65.0,25
GMC0001286,2022-06-22,Ayivi Akouvi,Bénin,23.9,,24,1,40,73.0,23.9,1.0,24,1,40,78,72.0,78
GMC0001287,2022-06-21,Keita Mamadou,Côte d'ivoire,100.0,,100,60,43,34.0,100.0,59.62,100,60,43,24,87.0,24
GMC0001288,2022-06-21,Camara Moussa,Sénégal,68.5,,69,62,93,65.0,68.5,61.53,69,62,93,1,78.0,1
GMC0001289,2022-06-23,Sylla Moussa,Côte d'ivoire,42.97,,43,43,55,14.0,42.97,42.67,43,43,55,18,79.0,18
GMC0001290,2022-06-21,Yèkpè Akouvi,Bénin,77.43,,77,29,41,19.0,77.43,29.48,77,29,41,27,16.0,27
GMC0001291,2022-06-24,Koné Cheick,Côte d'ivoire,71.88,,72,64,44,,71.88,64.3,72,64,44,42,24.0,42
GMC0001292,2022-06-23,Pongolle Siani,Cameroun,29.51,,30,38,36,41.0,29.51,38.07,30,38,36,72,75.0,72
GMC0001293,2022-06-24,Kotto Mbappe,Cameroun,65.74,,66,81,42,77.0,65.74,81.34,66,81,42,47,7.0,47
GMC0001294,2022-06-23,Diakité Sadio,Côte d'ivoire,65.95,,66,83,81,27.0,65.95,83.37,66,83,81,33,46.0,33
GMC0001295,2022-06-22,Sylla Ibrahima,Sénégal,46.81,,47,62,65,71.0,46.81,62.41,47,62,65,13,67.0,13
GMC0001296,2022-06-21,Mezoued Mohamed,Tunisie,64.32,,64,75,41,36.0,64.32,74.83,64,75,41,66,7.0,66
GMC0001297,2022-06-21,Diakhaté Mamadou,Sénégal,58.53,,59,52,62,1.0,58.53,51.74,59,52,62,21,12.0,21
GMC0001298,2022-06-21,Badiane Pape,Sénégal,100.0,,100,57,50,39.0,100.0,57.41,100,57,50,98,55.0,98
GMC0001299,2022-06-20,Ben Yahia Mohamed,Tunisie,5.73,,6,94,21,82.0,5.73,93.79,6,94,21,26,88.0,26
GMC0001300,2022-06-24,Mboma Song,Cameroun,10.81,,11,64,75,71.0,10.81,64.49,11,64,75,49,41.0,49
GMC0001301,2022-06-24,Dje Biya,Cameroun,76.02,,76,27,67,47.0,76.02,26.65,76,27,67,35,95.0,35
GMC0001302,2022-06-20,Diatta Moustapha,Sénégal,40.26,,40,53,52,61.0,40.26,53.2,40,53,52,86,60.0,86
GMC0001303,2022-06-20,Ndao Moussa,Sénégal,100.0,71.0,100,92,43,26.0,100.0,92.39,100,92,43,71,48.0,71
GMC0001304,2022-06-21,Kouadio Amani,Côte d'ivoire,28.71,,29,62,30,41.0,28.71,62.34,29,62,30,68,38.0,68
GMC0001305,2022-06-20,Ndiaye Modou,Sénégal,54.38,,54,34,11,79.0,54.38,33.93,54,34,11,22,71.0,22
GMC0001306,2022-06-20,Tossoukpe Akouvi,Bénin,18.97,75.0,19,3,10,36.0,18.97,3.07,19,3,10,75,66.0,75
GMC0001307,2022-06-22,Sylla Ibrahima,Côte d'ivoire,65.36,,65,44,35,16.0,65.36,43.69,65,44,35,33,57.0,33
GMC0001308,2022-06-22,Faye Aminata,Sénégal,100.0,,100,25,28,10.0,100.0,24.74,100,25,28,12,10.0,12
GMC0001309,2022-06-23,El Hammami Mohamed,Tunisie,66.36,,66,54,8,75.0,66.36,54.23,66,54,8,44,91.0,44
GMC0001310,2022-06-24,Bouzouita Mohamed,Tunisie,100.0,,100,72,58,35.0,100.0,71.79,100,72,58,97,80.0,97
GMC0001311,2022-06-21,Diallo Astou,Sénégal,76.19,,76,70,70,60.0,76.19,70.13,76,70,70,35,99.0,35
GMC0001312,2022-06-22,El Mokni Mohamed,Tunisie,33.48,,33,79,45,36.0,33.48,78.84,33,79,45,18,66.0,18
GMC0001313,2022-06-21,Jouini Mohamed,Tunisie,1.0,,1,37,56,52.0,1.0,36.98,1,37,56,18,74.0,18
GMC0001314,2022-06-23,Kone Lamine,Côte d'ivoire,87.76,,88,40,5,60.0,87.76,40.45,88,40,5,98,40.0,98
GMC0001315,2022-06-21,Aboh Kossi,Bénin,64.3,,64,39,97,32.0,64.3,39.2,64,39,97,76,52.0,76
GMC0001316,2022-06-22,Koulibaly Adama,Côte d'ivoire,44.15,,44,11,31,2.0,44.15,11.42,44,11,31,52,7.0,52
GMC0001317,2022-06-24,Tiemoko Cisse,Côte d'ivoire,15.4,,15,16,81,41.0,15.4,15.64,15,16,81,57,97.0,57
GMC0001318,2022-06-21,Onguene Mandjeck,Cameroun,68.49,,68,61,36,15.0,68.49,61.18,68,61,36,35,25.0,35
GMC0001319,2022-06-21,Sow Cheikh,Sénégal,85.22,,85,74,42,62.0,85.22,74.01,85,74,42,67,77.0,67
GMC0001320,2022-06-20,Tchuisseu Tchakounté,Cameroun,100.0,,100,7,10,79.0,100.0,6.88,100,7,10,70,22.0,70
GMC0001321,2022-06-20,Djokouehi Yawo,Bénin,64.51,,65,6,52,57.0,64.51,5.6,65,6,52,21,90.0,21
GMC0001322,2022-06-22,Foe Ekwalla,Cameroun,22.32,,22,69,29,38.0,22.32,68.61,22,69,29,74,65.0,74
GMC0001323,2022-06-22,Ben Hassen Hédi,Tunisie,45.91,,46,87,68,41.0,45.91,86.71,46,87,68,29,100.0,29
GMC0001324,2022-06-22,Bouhlel Mohamed,Tunisie,62.67,43.0,63,48,5,20.0,62.67,47.55,63,48,5,43,97.0,43
GMC0001325,2022-06-21,Brou Téa,Côte d'ivoire,49.29,,49,62,1,51.0,49.29,62.14,49,62,1,53,11.0,53
GMC0001326,2022-06-22,Ouattara Amadou,Côte d'ivoire,37.36,,37,51,12,2.0,37.36,50.96,37,51,12,43,60.0,43
GMC0001327,2022-06-24,Harbaoui Amine,Tunisie,49.97,34.0,50,67,66,80.0,49.97,66.75,50,67,66,34,72.0,34
GMC0001328,2022-06-20,Yaya Mbia,Cameroun,30.97,,31,43,58,65.0,30.97,43.09,31,43,58,68,,68
GMC0001329,2022-06-24,El Heni Mohamed,Tunisie,37.8,,38,54,53,1.0,37.8,53.65,38,54,53,75,12.0,75
GMC0001330,2022-06-20,Chahed Youssef,Tunisie,55.53,,56,43,29,100.0,55.53,42.61,56,43,29,41,68.0,41
GMC0001331,2022-06-22,Chelli Mohamed,Tunisie,49.62,,50,35,39,97.0,49.62,35.41,50,35,39,28,63.0,28
GMC0001332,2022-06-24,Diakité Moussa,Côte d'ivoire,10.77,53.0,11,91,72,86.0,10.77,91.05,11,91,72,53,98.0,53
GMC0001333,2022-06-20,Biyick Ngog,Cameroun,40.8,,41,74,79,61.0,40.8,74.48,41,74,79,5,23.0,5
GMC0001334,2022-06-22,Ouattara Amadou,Côte d'ivoire,100.0,,100,61,61,33.0,100.0,60.75,100,61,61,14,87.0,14
GMC0001335,2022-06-21,Ghaddab Mohamed,Tunisie,34.42,,34,58,37,61.0,34.42,57.62,34,58,37,30,90.0,30
GMC0001336,2022-06-22,Djoko Foe,Cameroun,74.44,,74,52,76,,74.44,52.41,74,52,76,22,7.0,22
GMC0001337,2022-06-21,Koumagnon Gbènè,Bénin,53.83,,54,51,38,63.0,53.83,51.28,54,51,38,44,61.0,44
GMC0001338,2022-06-21,Sene Amadou,Sénégal,25.46,,25,75,77,22.0,25.46,75.26,25,75,77,46,32.0,46
GMC0001339,2022-06-24,Fouda Tchouassi,Cameroun,41.0,,41,49,55,38.0,41.0,48.79,41,49,55,47,79.0,47
GMC0001340,2022-06-24,Boujbel Mohamed,Tunisie,87.38,,87,66,59,57.0,87.38,66.04,87,66,59,37,56.0,37
GMC0001341,2022-06-20,Mizouri Monia,Tunisie,54.54,,55,1,84,1.0,54.54,1.0,55,1,84,38,61.0,38
GMC0001342,2022-06-23,Toukourou Gbènè,Bénin,30.81,,31,72,44,17.0,30.81,71.95,31,72,44,23,22.0,23
GMC0001343,2022-06-21,Gueye Pape,Sénégal,41.48,75.0,41,72,97,67.0,41.48,71.85,41,72,97,75,59.0,75
GMC0001344,2022-06-24,Djossou Adjovi,Bénin,59.31,,59,32,14,43.0,59.31,32.24,59,32,14,88,25.0,88
GMC0001345,2022-06-23,Ben Mansour Mohamed,Tunisie,57.65,,58,55,41,26.0,57.65,54.85,58,55,41,98,9.0,98
GMC0001346,2022-06-24,Danhounsou Foli,Bénin,85.99,,86,70,45,73.0,85.99,70.04,86,70,45,45,61.0,45
GMC0001347,2022-06-24,Djokouehi Yawo,Bénin,57.15,,57,78,4,26.0,57.15,77.81,57,78,4,44,72.0,44
GMC0001348,2022-06-21,Tchoutchoui Owona,Cameroun,100.0,,100,52,33,58.0,100.0,51.6,100,52,33,18,1.0,18
GMC0001349,2022-06-21,Akoa Ekwalla,Cameroun,33.66,,34,47,30,44.0,33.66,47.01,34,47,30,16,71.0,16
GMC0001350,2023-06-19,Kante Adama,Côte d'ivoire,69.46,,69,19,29,42.0,69.46,19.29,69,19,29,64,96.0,64
GMC0001351,2023-06-19,Kodjo Akouvi,Bénin,32.93,,33,49,16,81.0,32.93,49.02,33,49,16,49,65.0,49
GMC0001352,2023-06-21,Sarr Mariama,Sénégal,51.17,,51,80,65,47.0,51.17,80.14,51,80,65,6,93.0,6
GMC0001353,2023-06-22,Diatta Moustapha,Sénégal,31.4,,31,46,85,1.0,31.4,46.34,31,46,85,42,97.0,42
GMC0001354,2023-06-21,Jebali Hamadi,Tunisie,57.77,,58,36,69,45.0,57.77,36.28,58,36,69,99,91.0,99
GMC0001355,2023-06-21,Jouini Mohamed,Tunisie,42.94,,43,94,73,42.0,42.94,93.9,43,94,73,66,74.0,66
GMC0001356,2023-06-21,Owona Biya,Cameroun,89.68,,90,78,1,70.0,89.68,78.37,90,78,1,84,49.0,84
GMC0001357,2023-06-21,Konan Kouassi,Côte d'ivoire,24.65,,25,72,31,59.0,24.65,72.36,25,72,31,82,15.0,82
GMC0001358,2023-06-20,Akoa Ekwalla,Cameroun,84.34,,84,55,46,57.0,84.34,55.2,84,55,46,59,58.0,59
GMC0001359,2023-06-23,Ablamba Akouvi,Bénin,66.45,,66,39,36,41.0,66.45,38.78,66,39,36,1,25.0,1
GMC0001360,2023-06-22,Koulibaly Adama,Côte d'ivoire,63.89,,64,48,24,62.0,63.89,48.27,64,48,24,46,81.0,46
GMC0001361,2023-06-23,Saied Kais,Tunisie,39.24,,39,28,48,69.0,39.24,28.42,39,28,48,52,,52
GMC0001362,2023-06-20,Bakayoko Samba,Côte d'ivoire,52.33,,52,39,14,62.0,52.33,39.45,52,39,14,31,48.0,31
GMC0001363,2023-06-21,Samba Fatoumata,Sénégal,42.75,,43,12,61,59.0,42.75,12.29,43,12,61,19,17.0,19
GMC0001364,2023-06-20,Dabo Sokhna,Sénégal,35.34,,35,9,52,55.0,35.34,9.36,35,9,52,1,21.0,1
GMC0001365,2023-06-19,Diallo Aminata,Sénégal,53.09,,53,67,34,18.0,53.09,67.29,53,67,34,48,56.0,48
GMC0001366,2023-06-22,Gaye Cheikh,Sénégal,33.64,,34,51,49,100.0,33.64,50.95,34,51,49,41,93.0,41
GMC0001367,2023-06-19,Agbagnon Komi,Bénin,73.44,,73,27,87,37.0,73.44,26.94,73,27,87,29,1.0,29
GMC0001368,2023-06-19,Ghannouchi Rached,Tunisie,70.98,,71,84,61,62.0,70.98,84.09,71,84,61,32,10.0,32
GMC0001369,2023-06-20,Agboyibor Komi,Bénin,33.32,,33,79,67,17.0,33.32,78.89,33,79,67,49,99.0,49
GMC0001370,2023-06-19,Aboh Kossi,Bénin,58.55,,59,2,61,38.0,58.55,1.96,59,2,61,47,40.0,47
GMC0001371,2023-06-20,Agbémé Foli,Bénin,25.06,,25,78,50,60.0,25.06,77.81,25,78,50,56,18.0,56
GMC0001372,2023-06-19,Toukam Emana,Cameroun,27.66,,28,69,16,54.0,27.66,69.2,28,69,16,90,95.0,90
GMC0001373,2023-06-23,Biyick Ngog,Cameroun,100.0,,100,56,39,40.0,100.0,56.32,100,56,39,39,25.0,39
GMC0001374,2023-06-22,Kante Adama,Côte d'ivoire,3.46,,3,1,45,52.0,3.46,1.0,3,1,45,100,65.0,100
GMC0001375,2023-06-23,Dokou Kossi,Bénin,34.1,75.0,34,45,11,65.0,34.1,45.48,34,45,11,75,29.0,75
GMC0001376,2023-06-23,Diarra Youssouf,Côte d'ivoire,32.69,,33,82,16,9.0,32.69,82.49,33,82,16,100,55.0,100
GMC0001377,2023-06-21,Sene Fatou,Sénégal,45.37,,45,61,64,39.0,45.37,61.24,45,61,64,76,27.0,76
GMC0001378,2023-06-22,Sene Amadou,Sénégal,2.56,,3,47,73,86.0,2.56,47.16,3,47,73,95,30.0,95
GMC0001379,2023-06-21,Ouertani Mohamed,Tunisie,64.52,,65,55,92,44.0,64.52,55.15,65,55,92,47,64.0,47
GMC0001380,2023-06-22,Chahed Youssef,Tunisie,50.67,,51,93,22,75.0,50.67,93.25,51,93,22,72,46.0,72
GMC0001381,2023-06-20,Douala Chedjou,Cameroun,67.91,,68,3,71,45.0,67.91,3.06,68,3,71,42,7.0,42
GMC0001382,2023-06-21,Toukam Chedjou,Cameroun,65.39,,65,55,16,17.0,65.39,55.01,65,55,16,68,6.0,68
GMC0001383,2023-06-19,Aboh Kossi,Bénin,22.74,,23,54,58,38.0,22.74,53.64,23,54,58,43,63.0,43
GMC0001384,2023-06-19,Slim Rached,Tunisie,12.29,,12,78,78,64.0,12.29,78.13,12,78,78,16,88.0,16
GMC0001385,2023-06-21,Nyambele Tchakounté,Cameroun,78.33,,78,1,39,100.0,78.33,1.0,78,1,39,88,56.0,88
GMC0001386,2023-06-21,Fofana Ibrahim,Côte d'ivoire,75.57,,76,53,77,83.0,75.57,52.63,76,53,77,5,22.0,5
GMC0001387,2023-06-21,Agbantou Têko,Bénin,41.97,,42,28,100,49.0,41.97,27.82,42,28,100,37,36.0,37
GMC0001388,2023-06-20,Kodjo Akouvi,Bénin,36.54,,37,73,63,23.0,36.54,72.96,37,73,63,11,75.0,11
GMC0001389,2023-06-22,Diakhaté Ibrahima,Sénégal,47.9,,48,82,34,62.0,47.9,81.67,48,82,34,43,29.0,43
GMC0001390,2023-06-22,Sarr Ibrahima,Sénégal,40.06,,40,53,83,38.0,40.06,52.91,40,53,83,93,32.0,93
GMC0001391,2023-06-22,Diatta Oumar,Sénégal,42.02,,42,47,57,87.0,42.02,46.76,42,47,57,84,58.0,84
GMC0001392,2023-06-20,Zouzou Owona,Cameroun,73.71,,74,100,54,33.0,73.71,100.0,74,100,54,99,45.0,99
GMC0001393,2023-06-19,Sarr Aissatou,Sénégal,36.51,,37,93,43,24.0,36.51,92.57,37,93,43,65,81.0,65
GMC0001394,2023-06-23,Kalla Eto'o,Cameroun,42.59,,43,36,27,39.0,42.59,36.16,43,36,27,17,8.0,17
GMC0001395,2023-06-21,Sèssinou Amavi,Bénin,48.2,,48,8,27,21.0,48.2,7.62,48,8,27,33,72.0,33
GMC0001396,2023-06-22,Samba Abdoulaye,Sénégal,84.98,,85,78,42,58.0,84.98,77.55,85,78,42,67,68.0,67
GMC0001397,2023-06-21,Kafando Kossi,Bénin,67.97,,68,53,4,67.0,67.97,53.46,68,53,4,74,67.0,74
GMC0001398,2023-06-21,Nyemb Tchakounté,Cameroun,28.41,,28,38,80,76.0,28.41,37.67,28,38,80,39,28.0,39
GMC0001399,2023-06-22,Todjro Amavi,Bénin,48.83,,49,13,39,68.0,48.83,13.34,49,13,39,90,55.0,90
GMC0001400,2023-06-21,Koulibaly Abdoulaye,Côte d'ivoire,31.23,,31,38,77,53.0,31.23,38.4,31,38,77,16,84.0,16
GMC0001401,2023-06-22,Tokpanou Kossi,Bénin,34.12,,34,42,41,26.0,34.12,42.3,34,42,41,18,57.0,18
GMC0001402,2023-06-19,Ouattara Ibrahima,Côte d'ivoire,32.97,,33,73,24,68.0,32.97,72.51,33,73,24,78,70.0,78
GMC0001403,2023-06-22,Diouf Ndongo,Sénégal,12.46,,12,54,29,45.0,12.46,53.68,12,54,29,84,35.0,84
GMC0001404,2023-06-20,Agbodjan Gbènè,Bénin,40.78,77.0,41,30,34,100.0,40.78,30.43,41,30,34,77,24.0,77
GMC0001405,2023-06-21,Gervinho Song,Cameroun,41.18,,41,6,52,71.0,41.18,6.39,41,6,52,28,52.0,28
GMC0001406,2023-06-23,Sane Aminata,Sénégal,53.18,,53,27,90,71.0,53.18,27.45,53,27,90,51,43.0,51
GMC0001407,2023-06-23,Mezoued Mohamed,Tunisie,62.94,,63,10,68,51.0,62.94,9.93,63,10,68,45,58.0,45
GMC0001408,2023-06-19,Keita Modibo,Côte d'ivoire,68.7,,69,68,45,81.0,68.7,68.11,69,68,45,7,89.0,7
GMC0001409,2023-06-23,Dosso Gbènè,Bénin,29.77,,30,1,34,43.0,29.77,1.0,30,1,34,29,80.0,29
GMC0001410,2023-06-20,Soglo Foli,Bénin,34.18,,34,52,67,28.0,34.18,52.15,34,52,67,19,95.0,19
GMC0001411,2023-06-22,Diop Ndèye,Sénégal,38.83,,39,23,64,97.0,38.83,22.5,39,23,64,82,67.0,82
GMC0001412,2023-06-22,Dohou Akouvi,Bénin,32.83,,33,28,42,60.0,32.83,27.98,33,28,42,71,17.0,71
GMC0001413,2023-06-22,Seck Awa,Sénégal,55.23,,55,29,37,66.0,55.23,28.9,55,29,37,40,29.0,40
GMC0001414,2023-06-21,Sanogo Moussa,Côte d'ivoire,62.01,,62,65,56,100.0,62.01,65.23,62,65,56,1,23.0,1
GMC0001415,2023-06-22,Ondoua Nkoulou,Cameroun,53.46,,53,11,37,46.0,53.46,11.22,53,11,37,31,28.0,31
GMC0001416,2023-06-22,Ouertani Mohamed,Tunisie,30.25,,30,51,49,75.0,30.25,51.45,30,51,49,14,8.0,14
GMC0001417,2023-06-21,Ghannouchi Mohamed,Tunisie,40.35,,40,61,66,75.0,40.35,60.79,40,61,66,29,19.0,29
GMC0001418,2023-06-22,Sarr Aissatou,Sénégal,63.94,,64,5,47,35.0,63.94,5.27,64,5,47,52,81.0,52
GMC0001419,2023-06-23,El Ouertani Mohamed,Tunisie,58.58,,59,44,74,81.0,58.58,44.07,59,44,74,84,88.0,84
GMC0001420,2023-06-20,Matip Ngog,Cameroun,51.68,,52,15,32,70.0,51.68,15.19,52,15,32,71,24.0,71
GMC0001421,2023-06-23,Faye Khady,Sénégal,34.6,,35,55,58,47.0,34.6,55.42,35,55,58,1,80.0,1
GMC0001422,2023-06-22,Ondoa Ngandjui,Cameroun,27.23,,27,77,62,86.0,27.23,76.89,27,77,62,44,9.0,44
GMC0001423,2023-06-19,Ekindi Tchuisseu,Cameroun,100.0,,100,27,69,53.0,100.0,27.35,100,27,69,25,68.0,25
GMC0001424,2023-06-23,El Mahjoub Mohamed,Tunisie,48.74,,49,16,31,41.0,48.74,15.65,49,16,31,78,94.0,78
GMC0001425,2023-06-23,Harbaoui Amine,Tunisie,88.81,,89,72,41,63.0,88.81,72.31,89,72,41,90,2.0,90
GMC0001426,2023-06-19,Sene Amadou,Sénégal,69.9,,70,64,95,69.0,69.9,63.95,70,64,95,44,22.0,44
GMC0001427,2023-06-21,Kafando Kossi,Bénin,36.37,,36,51,42,57.0,36.37,51.09,36,51,42,19,8.0,19
GMC0001428,2023-06-21,Tchoutchoui Onana,Cameroun,3.23,,3,3,80,73.0,3.23,2.65,3,3,80,30,58.0,30
GMC0001429,2023-06-23,Diakhaté Ibrahima,Sénégal,35.94,,36,49,35,36.0,35.94,48.68,36,49,35,71,71.0,71
GMC0001430,2023-06-23,Diakité Adama,Côte d'ivoire,5.41,,5,56,35,40.0,5.41,55.9,5,56,35,73,51.0,73
GMC0001431,2023-06-20,Diatta Oumar,Sénégal,51.77,,52,72,41,19.0,51.77,71.8,52,72,41,99,22.0,99
GMC0001432,2023-06-23,Sylla Ndèye,Sénégal,38.14,,38,48,36,66.0,38.14,47.5,38,48,36,7,14.0,7
GMC0001433,2023-06-20,Niang Ibrahima,Sénégal,56.31,,56,85,90,50.0,56.31,85.18,56,85,90,49,94.0,49
GMC0001434,2023-06-22,Ouegnin Yayra,Bénin,22.23,,22,65,59,93.0,22.23,65.05,22,65,59,32,14.0,32
GMC0001435,2023-06-22,Ouegnin Yayra,Bénin,47.75,,48,34,54,39.0,47.75,33.73,48,34,54,60,59.0,60
GMC0001436,2023-06-20,Gahou Koffi,Bénin,29.09,,29,35,28,61.0,29.09,34.68,29,35,28,74,9.0,74
GMC0001437,2023-06-22,Foe Mvondo,Cameroun,39.64,62.0,40,33,63,1.0,39.64,32.51,40,33,63,62,,62
